movie,year,rating,genre,imdb,metascore,votes,grosses,n_imdb,runtime_min
Body Bags,ovie,R,"['Comedy', ' Horror', ' Sci-Fi']",6.2,54,8435,,62,91
The Adventures of Bob & Doug McKenzie: Strange Brew,1983,,"['Comedy', ' Crime', ' Sci-Fi']",6.7,50,15453,,67,90
Invaders from Mars,1986,,"['Horror', ' Sci-Fi']",5.6,56,7727,4884663.0,56,100
Transit,2018,,"['Drama', ' Sci-Fi']",6.9,82,7543,815290.0,69,101
Time Lapse,2014,,"['Horror', ' Sci-Fi', ' Thriller']",6.5,50,40640,,65,104
Invasion of the Body Snatchers,1956,,"['Drama', ' Horror', ' Sci-Fi']",7.7,92,44000,,77,80
Beneath the Planet of the Apes,1970,,"['Action', ' Adventure', ' Sci-Fi']",6.1,46,41263,18999718.0,61,95
G-Force,2009,PG,"['Animation', ' Action', ' Adventure']",5.1,41,42022,119436770.0,51,88
Alligator,1980,,"['Horror', ' Sci-Fi', ' Thriller']",6.0,62,10486,,60,91
Seconds,1966,R,"['Sci-Fi', ' Thriller']",7.7,71,16121,,77,106
Fantastic Voyage,1966,PG,"['Adventure', ' Family', ' Sci-Fi']",6.8,72,16798,,68,100
Saturn 3,1980,,"['Adventure', ' Horror', ' Sci-Fi']",5.2,9,8203,,52,96
Dreamscape,1984,PG-13,"['Action', ' Adventure', ' Horror']",6.3,63,13455,11484000.0,63,99
Universal Soldier: Day of Reckoning,2012,R,"['Action', ' Horror', ' Mystery']",5.0,58,19053,5460.0,50,114
Blue Thunder,1983,,"['Action', ' Crime', ' Drama']",6.4,66,16920,42313354.0,64,109
The Cured,2017,R,"['Drama', ' Horror', ' Sci-Fi']",5.5,57,7337,20261.0,55,95
After Midnight,2019,,"['Drama', ' Horror', ' Sci-Fi']",5.3,55,2146,,53,83
Rememory,2017,PG-13,"['Drama', ' Mystery', ' Sci-Fi']",6.2,48,15017,,62,111
24 Hours to Live,2017,R,"['Action', ' Sci-Fi', ' Thriller']",5.8,37,12114,,58,93
Atlas Shrugged: Part I,2011,PG-13,"['Drama', ' Mystery', ' Sci-Fi']",5.6,28,13004,4752353.0,56,97
On the Beach,1959,,"['Drama', ' Romance', ' Sci-Fi']",7.2,55,11761,11000000.0,72,134
Butt Boy,2019,,"['Comedy', ' Sci-Fi', ' Thriller']",5.2,56,740,,52,99
Final Fantasy: The Spirits Within,2001,PG-13,"['Animation', ' Action', ' Adventure']",6.4,49,79574,32131830.0,64,106
Species II,1998,R,"['Action', ' Horror', ' Sci-Fi']",4.5,19,27041,19165560.0,45,93
Last and First Men,2017,,['Sci-Fi'],6.4,83,919,,64,70
S1m0ne,2002,PG-13,"['Comedy', ' Drama', ' Sci-Fi']",6.1,49,58311,9680913.0,61,117
The Forgotten,2004,PG-13,"['Drama', ' Mystery', ' Sci-Fi']",5.8,43,63408,66641205.0,58,91
Phantoms,1998,R,"['Horror', ' Sci-Fi', ' Thriller']",5.5,26,19391,5657370.0,55,96
A Shaun the Sheep Movie: Farmageddon,2019,G,"['Animation', ' Adventure', ' Comedy']",6.9,79,7993,,69,86
Highlander II: The Quickening,1991,R,"['Action', ' Adventure', ' Fantasy']",4.3,31,42974,15556340.0,43,91
xXx: State of the Union,2005,PG-13,"['Action', ' Adventure', ' Crime']",4.4,37,66587,26873932.0,44,101
The Animal,2001,PG-13,"['Comedy', ' Sci-Fi']",4.8,43,56400,57743062.0,48,84
Solarbabies,1986,,"['Action', ' Adventure', ' Drama']",4.8,24,3936,1579260.0,48,94
My Super Ex-Girlfriend,2006,PG-13,"['Comedy', ' Romance', ' Sci-Fi']",5.1,50,61116,22530295.0,51,96
Phenomenon,1996,PG,"['Drama', ' Fantasy', ' Romance']",6.4,41,73771,104636382.0,64,123
Rupture,2016,,"['Horror', ' Sci-Fi', ' Thriller']",4.8,35,6209,,48,102
Pulse,2006,PG-13,"['Horror', ' Sci-Fi']",4.8,27,27841,20259297.0,48,90
Class of 1999,1990,,"['Action', ' Horror', ' Sci-Fi']",5.9,33,6582,2459895.0,59,99
The Bay,2012,R,"['Horror', ' Sci-Fi', ' Thriller']",5.6,65,24942,30474.0,56,84
The Machine,2013,R,"['Action', ' Drama', ' Sci-Fi']",6.1,52,29780,,61,91
The X Files: I Want to Believe,2008,PG-13,"['Crime', ' Drama', ' Horror']",5.9,47,87975,20981633.0,59,104
Supernova,2000,PG-13,"['Horror', ' Sci-Fi', ' Thriller']",4.9,19,16919,14218868.0,49,90
Banlieue 13,2004,R,"['Action', ' Crime', ' Sci-Fi']",7.2,70,65866,1197786.0,72,84
Left Behind,2000,PG-13,"['Action', ' Drama', ' Fantasy']",4.5,22,8950,4224065.0,45,100
Astro Boy,2009,PG,"['Animation', ' Action', ' Comedy']",6.3,53,32616,19548064.0,63,94
Piranha Part Two: The Spawning,1981,,"['Drama', ' Horror', ' Romance']",3.7,15,7603,,37,94
Virus,1999,R,"['Action', ' Horror', ' Sci-Fi']",5.0,19,26210,14010690.0,50,99
Ratchet & Clank,2016,PG,"['Animation', ' Action', ' Adventure']",5.6,29,9716,8549740.0,56,94
Gekijô-ban poketto monsutâ - Myûtsû no gyakushû,1998,,"['Animation', ' Action', ' Adventure']",6.3,35,39317,85744662.0,63,96
Scorched Earth,2018,R,"['Action', ' Drama', ' Sci-Fi']",4.5,32,2536,,45,96
Clockstoppers,2002,PG,"['Action', ' Adventure', ' Comedy']",5.2,40,13287,36985501.0,52,94
Deadly Friend,1986,,"['Drama', ' Horror', ' Sci-Fi']",5.6,44,6571,8988731.0,56,91
Volition,2019,,"['Sci-Fi', ' Thriller']",5.6,62,866,,56,91
Return of the Living Dead: Part II,1988,,"['Comedy', ' Horror', ' Sci-Fi']",5.8,45,17942,9205924.0,58,89
A Boy and His Dog,1975,,"['Comedy', ' Drama', ' Sci-Fi']",6.5,68,16340,6900000.0,65,91
Liquid Sky,1982,,"['Sci-Fi', ' Thriller']",6.1,66,5597,,61,112
Bis ans Ende der Welt,1991,R,"['Action', ' Drama', ' Sci-Fi']",6.7,63,8919,752856.0,67,158
The Adventures of Pluto Nash,2002,PG-13,"['Action', ' Comedy', ' Sci-Fi']",3.8,12,24257,4420080.0,38,95
Vice,2015,R,"['Action', ' Adventure', ' Sci-Fi']",4.2,17,15294,,42,96
Kingsglaive: Final Fantasy XV,2016,PG-13,"['Animation', ' Action', ' Adventure']",6.8,35,19710,233569.0,68,110
The Astronaut's Wife,1999,R,"['Drama', ' Sci-Fi', ' Thriller']",5.4,37,52291,10672566.0,54,109
Jonathan,2018,,"['Drama', ' Sci-Fi']",5.9,62,5232,,59,95
Black Sheep,2006,,"['Comedy', ' Horror', ' Sci-Fi']",5.8,62,38740,82987.0,58,87
Nutty Professor II: The Klumps,2000,PG-13,"['Comedy', ' Romance', ' Sci-Fi']",4.4,38,47717,123309890.0,44,106
Meet Dave,2008,PG,"['Adventure', ' Comedy', ' Family']",5.0,43,37957,11802056.0,50,90
Babylon A.D.,2008,PG-13,"['Action', ' Adventure', ' Sci-Fi']",5.6,26,92598,22532572.0,56,90
Body Snatchers,1993,R,"['Horror', ' Sci-Fi']",6.0,65,16406,428868.0,60,87
John Dies at the End,2012,R,"['Comedy', ' Fantasy', ' Horror']",6.4,53,35813,141307.0,64,99
Rollerball,2002,PG-13,"['Action', ' Sci-Fi', ' Sport']",3.1,14,25474,18990798.0,31,98
Alien Nation,1988,,"['Action', ' Sci-Fi']",6.3,45,13944,25216243.0,63,91
Hellraiser: Bloodline,1996,R,"['Horror', ' Sci-Fi']",5.2,21,18887,16675000.0,52,85
Kairo,2001,R,"['Horror', ' Mystery', ' Sci-Fi']",6.5,70,16155,49046.0,65,119
Radioflash,2019,,"['Action', ' Drama', ' Sci-Fi']",5.6,34,2206,,56,103
Ra.One,2011,,"['Action', ' Adventure', ' Sci-Fi']",4.7,60,37630,2511689.0,47,156
The Computer Wore Tennis Shoes,1969,,"['Comedy', ' Family', ' Sci-Fi']",6.0,54,4410,728653.0,60,91
Planet 51,2009,PG,"['Animation', ' Adventure', ' Comedy']",6.0,39,50028,42086887.0,60,91
The Man with Two Brains,1983,,"['Comedy', ' Romance', ' Sci-Fi']",6.4,61,23888,10100000.0,64,93
Attack of the Killer Tomatoes!,1978,,"['Adventure', ' Comedy', ' Horror']",4.7,9,12351,,47,83
Robot & Frank,2012,PG-13,"['Comedy', ' Crime', ' Drama']",7.1,67,61328,3325638.0,71,89
Demon Seed,1977,,"['Horror', ' Sci-Fi']",6.3,55,8026,,63,94
Diary of the Dead,2007,R,"['Fantasy', ' Horror', ' Sci-Fi']",5.6,66,45493,958961.0,56,95
These Final Hours,2013,,"['Drama', ' Sci-Fi', ' Thriller']",6.7,61,15750,,67,87
Monkey Shines,1988,R,"['Drama', ' Horror', ' Sci-Fi']",6.2,71,10427,5344577.0,62,113
Mars Needs Moms,2011,PG,"['Animation', ' Action', ' Adventure']",5.4,49,20819,21379315.0,54,88
Underdog,2007,PG,"['Action', ' Adventure', ' Comedy']",4.7,37,19357,43751706.0,47,84
Universal Soldier: The Return,1999,R,"['Action', ' Sci-Fi']",4.2,24,27515,10431220.0,42,83
The Return of Swamp Thing,1989,,"['Action', ' Adventure', ' Comedy']",4.7,39,4196,192816.0,47,88
Futureworld,1976,,"['Sci-Fi', ' Thriller']",5.8,46,9658,,58,108
Baby Geniuses,1999,PG,"['Comedy', ' Crime', ' Family']",2.6,6,24807,27141959.0,26,97
Muppets from Space,1999,,"['Adventure', ' Comedy', ' Family']",6.3,53,17786,16625807.0,63,87
The Last Mimzy,2007,PG,"['Drama', ' Family', ' Sci-Fi']",6.2,59,20623,21471047.0,62,90
A Sound of Thunder,2005,PG-13,"['Action', ' Adventure', ' Horror']",4.2,24,18707,1891821.0,42,110
Vampire Hunter D: Bloodlust,2000,R,"['Animation', ' Action', ' Fantasy']",7.7,62,28699,151086.0,77,103
Alone in the Dark,2005,R,"['Action', ' Horror', ' Sci-Fi']",2.4,9,41427,5178569.0,24,99
Pánico en el Transiberiano,1972,,"['Horror', ' Sci-Fi']",6.5,68,8933,,65,91
Highlander: Endgame,2000,R,"['Action', ' Adventure', ' Fantasy']",4.6,21,19162,12801190.0,46,87
The Crazies,1973,,"['Action', ' Horror', ' Sci-Fi']",6.1,63,11056,150000.0,61,103
My Science Project,1985,,"['Action', ' Adventure', ' Comedy']",6.1,38,5234,4122748.0,61,94
Sleeper,1973,,"['Comedy', ' Sci-Fi']",7.2,77,39319,2905334.0,72,89
Silent Rage,1982,,"['Action', ' Crime', ' Horror']",5.5,31,4953,10490791.0,55,103
Critters 2,1988,,"['Comedy', ' Horror', ' Sci-Fi']",5.5,48,13580,3813293.0,55,86
The Cat from Outer Space,1978,,"['Comedy', ' Family', ' Sci-Fi']",6.1,58,4373,,61,104
Godsend,2004,PG-13,"['Action', ' Drama', ' Fantasy']",4.8,24,24666,14379751.0,48,102
Superbabies: Baby Geniuses 2,2004,PG,"['Comedy', ' Family', ' Sci-Fi']",1.9,9,29580,9109322.0,19,88
Stake Land,2010,R,"['Drama', ' Horror', ' Sci-Fi']",6.5,66,40211,18469.0,65,98
Comet,2014,R,"['Comedy', ' Drama', ' Romance']",6.8,52,17312,,68,91
Highlander III: The Sorcerer,1994,PG-13,"['Action', ' Fantasy', ' Romance']",4.5,28,19593,13829734.0,45,99
Sound of My Voice,2011,R,"['Drama', ' Mystery', ' Sci-Fi']",6.6,67,20382,405614.0,66,87
The Nines,2007,R,"['Drama', ' Fantasy', ' Mystery']",6.3,52,32493,62745.0,63,100
Extinction,2015,R,"['Drama', ' Horror', ' Sci-Fi']",5.9,46,15663,,59,112
Turbo: A Power Rangers Movie,1997,PG,"['Action', ' Adventure', ' Family']",3.7,35,8087,8363899.0,37,99
New Rose Hotel,1998,R,"['Drama', ' Mystery', ' Sci-Fi']",5.1,31,4425,20416.0,51,93
[Rec]²,2009,R,"['Action', ' Adventure', ' Fantasy']",6.5,52,67746,27766.0,65,85
Extraterrestrial,2014,,"['Action', ' Horror', ' Mystery']",5.0,38,14549,,50,101
Kaboom,2010,,"['Comedy', ' Mystery', ' Romance']",5.7,64,12333,116478.0,57,86
Nekrotronic,2018,R,"['Action', ' Comedy', ' Horror']",5.5,25,1934,,55,99
Jupiter holdja,2017,,"['Drama', ' Fantasy', ' Mystery']",6.0,56,2761,,60,129
Code 46,2003,R,"['Drama', ' Romance', ' Sci-Fi']",6.2,57,19791,197148.0,62,93
Agent Cody Banks 2: Destination London,2004,PG,"['Action', ' Adventure', ' Comedy']",4.6,32,13879,23222861.0,46,100
Impostor,2001,PG-13,"['Drama', ' Mystery', ' Sci-Fi']",6.2,33,22393,6114237.0,62,95
Perfect,2018,,"['Horror', ' Mystery', ' Sci-Fi']",4.0,36,704,,40,88
Officer Downe,2016,R,"['Action', ' Comedy', ' Sci-Fi']",4.2,26,1836,734.0,42,88
Storage 24,2012,R,"['Action', ' Horror', ' Mystery']",4.4,52,6570,,44,87
Looker,1981,,"['Drama', ' Sci-Fi', ' Thriller']",6.1,20,4658,3282232.0,61,93
My Favorite Martian,1999,PG,"['Comedy', ' Family', ' Sci-Fi']",5.1,33,12679,36830057.0,51,94
Escape from the Planet of the Apes,1971,,"['Action', ' Sci-Fi']",6.3,69,31508,12300000.0,63,98
[REC] 4: Apocalipsis,2014,R,"['Action', ' Adventure', ' Fantasy']",5.3,53,15940,708.0,53,95
Bounty Killer,2013,R,"['Action', ' Sci-Fi', ' Thriller']",5.5,48,6722,,55,92
Prophecy,1979,,"['Horror', ' Sci-Fi', ' Thriller']",5.5,41,4335,18389402.0,55,102
Return from Witch Mountain,1978,,"['Family', ' Adventure', ' Sci-Fi']",5.8,51,4416,,58,95
Kingu Kongu tai Gojira,1962,,"['Action', ' Adventure', ' Comedy']",5.9,40,8268,2725000.0,59,97
Mutafukaz,2017,R,"['Animation', ' Action', ' Comedy']",6.7,48,3243,229423.0,67,94
Na srebrnym globie,1988,,"['Adventure', ' Drama', ' Fantasy']",7.3,72,2309,,73,166
Promare: Puromea,2019,PG-13,"['Animation', ' Action', ' Adventure']",7.2,77,2065,,72,111
Frogs,1972,,"['Horror', ' Mystery', ' Sci-Fi']",4.4,51,5732,475265.0,44,91
Grabbers,2012,,"['Action', ' Adventure', ' Comedy']",6.3,62,16737,,63,94
Trudno byt bogom,2013,,"['Drama', ' Sci-Fi']",6.7,90,4795,,67,177
Charly,1968,M,"['Drama', ' Romance', ' Sci-Fi']",7.0,50,6124,15826800.0,70,103
Young Ones,2014,R,"['Action', ' Drama', ' Romance']",5.9,47,9143,,59,100
Madame Hyde,2017,,"['Comedy', ' Drama', ' Sci-Fi']",5.2,60,1253,18627.0,52,95
Detention,2011,R,"['Comedy', ' Horror', ' Mystery']",5.7,45,14731,,57,95
Battle for the Planet of the Apes,1973,,"['Action', ' Sci-Fi']",5.5,40,28367,8844595.0,55,93
The Congress,2013,,"['Animation', ' Drama', ' Sci-Fi']",6.5,63,17146,137815.0,65,122
Free Birds,2013,PG,"['Animation', ' Adventure', ' Comedy']",5.8,38,22132,55750480.0,58,91
Monsters: Dark Continent,2014,R,"['Action', ' Drama', ' Horror']",4.3,42,9926,,43,119
Moon 44,1990,,"['Action', ' Sci-Fi', ' Thriller']",5.1,39,4637,,51,98
Area 51,2015,R,"['Horror', ' Mystery', ' Sci-Fi']",4.2,30,12968,,42,91
Phantasm II,1988,,"['Action', ' Fantasy', ' Horror']",6.5,42,13029,7282851.0,65,97
First Light,2018,,"['Drama', ' Sci-Fi', ' Thriller']",5.5,49,2973,2539.0,55,90
Village of the Damned,1960,,"['Horror', ' Sci-Fi']",7.3,77,14593,,73,77
+1,2013,,"['Romance', ' Sci-Fi', ' Thriller']",5.5,60,7683,,55,96
Universal Soldier: Regeneration,2009,R,"['Action', ' Adventure', ' Sci-Fi']",5.2,70,24429,,52,97
Saturday the 14th,1981,,"['Comedy', ' Fantasy', ' Horror']",4.7,13,3479,,47,75
Space Station 76,2014,R,"['Comedy', ' Drama', ' Sci-Fi']",4.9,49,7793,,49,93
The Survivalist,2015,,"['Drama', ' Sci-Fi', ' Thriller']",6.4,80,15589,,64,104
Here Alone,2016,,"['Drama', ' Horror', ' Sci-Fi']",5.6,59,6453,,56,98
Kill Switch,2017,R,"['Action', ' Sci-Fi', ' Thriller']",4.8,31,6799,,48,91
Banshee Chapter,2013,R,"['Horror', ' Mystery', ' Sci-Fi']",5.5,62,8968,,55,87
Right at Your Door,2006,R,"['Drama', ' Sci-Fi', ' Thriller']",6.1,57,12979,64802.0,61,96
Cabin Fever: Patient Zero,2014,,"['Horror', ' Sci-Fi']",4.4,30,6939,,44,91
Inosensu: Innocence,2004,PG-13,"['Animation', ' Action', ' Drama']",7.5,66,35672,1043896.0,75,100
Conquest of the Planet of the Apes,1972,,"['Action', ' Sci-Fi']",6.1,49,29650,9810000.0,61,88
Avril et le monde truqué,2015,PG,"['Animation', ' Adventure', ' Comedy']",7.3,85,6605,294313.0,73,105
Gentlemen Broncos,2009,PG-13,"['Adventure', ' Comedy', ' Sci-Fi']",6.2,28,10795,113155.0,62,89
The Manhattan Project,1986,,"['Sci-Fi', ' Thriller']",6.2,61,5333,3900000.0,62,117
Divino Amor,2019,,"['Drama', ' Sci-Fi']",6.3,86,1452,,63,101
Samâ uôzu,2009,PG,"['Animation', ' Action', ' Adventure']",7.5,63,25577,78182.0,75,114
Sleight,2016,R,"['Drama', ' Sci-Fi']",5.9,62,7713,3847290.0,59,89
Just Visiting,2001,PG-13,"['Comedy', ' Fantasy', ' Sci-Fi']",5.8,38,18106,4777007.0,58,88
Advantageous,2015,,"['Drama', ' Family', ' Sci-Fi']",6.2,59,4595,,62,90
The Dead,2010,R,"['Action', ' Adventure', ' Drama']",5.7,59,8738,,57,105
The Master Cleanse,2016,R,"['Comedy', ' Drama', ' Fantasy']",5.3,58,1752,,53,81
The Absent Minded Professor,1961,,"['Comedy', ' Family', ' Sci-Fi']",6.8,75,7212,25381407.0,68,92
Steel Dawn,1987,,"['Action', ' Adventure', ' Sci-Fi']",5.2,24,4545,562187.0,52,101
Fido,2006,R,"['Comedy', ' Drama', ' Horror']",6.7,70,27873,298110.0,67,93
The Bride,1985,,"['Fantasy', ' Horror', ' Romance']",5.4,30,2843,3600000.0,54,118
The Apple,1980,,"['Music', ' Musical', ' Sci-Fi']",4.4,39,1934,,44,90
Deathsport,1978,,"['Action', ' Drama', ' Sci-Fi']",4.1,33,1539,,41,82
Wing Commander,1999,PG-13,"['Action', ' Adventure', ' Sci-Fi']",4.3,21,16001,11576087.0,43,100
Cocoon: The Return,1988,,"['Adventure', ' Comedy', ' Mystery']",5.5,45,15147,18924919.0,55,116
Mænd & høns,2015,,"['Comedy', ' Drama', ' Mystery']",6.7,64,10141,30127.0,67,104
Digging Up the Marrow,2014,,"['Biography', ' Comedy', ' Drama']",5.8,45,4579,,58,89
Escape from Planet Earth,2012,PG,"['Animation', ' Adventure', ' Comedy']",5.9,35,24269,57012977.0,59,89
In My Room,2018,,"['Drama', ' Sci-Fi']",6.3,84,593,,63,119
Air,2015,PG-13,"['Drama', ' Sci-Fi', ' Thriller']",5.1,33,11576,,51,95
Atlas Shrugged II: The Strike,2012,PG-13,"['Drama', ' Mystery', ' Sci-Fi']",5.3,26,6698,3336053.0,53,111
Project X,1987,,"['Comedy', ' Drama', ' Sci-Fi']",6.1,61,10010,18532286.0,61,108
The Anomaly,2014,,"['Action', ' Mystery', ' Sci-Fi']",4.7,27,7177,,47,97
"Uchiage hanabi, shita kara miru ka? Yoko kara miru ka?",2017,,"['Animation', ' Drama', ' Family']",5.5,40,2389,525280.0,55,90
Lazer Team,2015,PG-13,"['Action', ' Comedy', ' Sci-Fi']",5.6,42,9072,1149878.0,56,102
Synchronicity,2015,R,"['Drama', ' Mystery', ' Romance']",5.5,39,10103,4267.0,55,101
The Strongest Man in the World,1975,,"['Comedy', ' Family', ' Sci-Fi']",6.1,63,2684,,61,92
Escape from Tomorrow,2013,,"['Drama', ' Fantasy', ' Horror']",5.1,58,9071,169719.0,51,90
Dylan Dog: Dead of Night,2010,PG-13,"['Action', ' Comedy', ' Crime']",5.1,31,14536,1183354.0,51,108
Marjorie Prime,2017,,"['Drama', ' Romance', ' Sci-Fi']",6.3,82,5532,180608.0,63,99
Terra,2007,PG,"['Animation', ' Action', ' Adventure']",6.5,54,11230,1647083.0,65,85
Atlantis,2019,,"['Drama', ' Sci-Fi']",6.3,80,333,,63,106
The Lovers,2015,R,"['Action', ' Adventure', ' Romance']",4.6,19,3047,,46,109
Meteor,1979,,"['Action', ' Drama', ' Sci-Fi']",5.0,27,6495,,50,108
Earth to Echo,2014,PG,"['Adventure', ' Family', ' Sci-Fi']",5.8,53,18170,38916903.0,58,91
A Christmas Horror Story,2015,,"['Fantasy', ' Horror', ' Mystery']",5.7,49,8968,,57,99
Smilla's Sense of Snow,1997,R,"['Crime', ' Drama', ' Mystery']",6.4,45,13635,2221994.0,64,121
The Million Dollar Duck,1971,,"['Comedy', ' Family', ' Sci-Fi']",5.9,45,1958,11118000.0,59,89
Cheung gong 7 hou,2008,PG,"['Comedy', ' Drama', ' Family']",6.4,46,14272,206678.0,64,88
The Day,2011,R,"['Action', ' Drama', ' Horror']",5.2,41,12149,20502.0,52,87
Youth Without Youth,2007,R,"['Drama', ' Fantasy', ' Mystery']",6.2,43,12850,244397.0,62,124
Stridulum,1979,,"['Horror', ' Sci-Fi']",5.2,65,2932,,52,108
The Incredible Shrinking Man,1957,,"['Horror', ' Sci-Fi']",7.6,73,15641,,76,81
Jetsons: The Movie,1990,,"['Animation', ' Comedy', ' Family']",5.6,46,4660,10900000.0,56,82
The Signal,2007,R,"['Horror', ' Sci-Fi', ' Thriller']",6.0,63,20214,597420.0,60,103
Kafka,1991,,"['Drama', ' Mystery', ' Sci-Fi']",6.9,46,9378,1059071.0,69,98
4:44 Last Day on Earth,2011,R,"['Drama', ' Fantasy', ' Sci-Fi']",4.6,54,4990,15738.0,46,82
Phoenix Forgotten,2017,PG-13,"['Horror', ' Mystery', ' Sci-Fi']",5.3,33,5462,3599570.0,53,87
Riot Girls,2019,,"['Action', ' Sci-Fi']",4.4,59,469,,44,81
Good Boy!,2003,PG,"['Comedy', ' Drama', ' Family']",5.1,49,4021,37566230.0,51,88
The Medusa Touch,1978,,"['Horror', ' Sci-Fi']",7.0,49,5671,,70,109
Atlas Shrugged: Part III,2014,PG-13,"['Drama', ' Mystery', ' Sci-Fi']",4.3,9,2972,851690.0,43,99
Modern Problems,1981,,"['Comedy', ' Fantasy', ' Sci-Fi']",5.1,27,4797,26154211.0,51,93
Portals,2019,,"['Horror', ' Sci-Fi']",3.0,30,577,,30,85
Welt am Draht,73– ,,"['Crime', ' Mystery', ' Sci-Fi']",7.8,76,5235,,78,212
Metoroporisu,2001,PG-13,"['Animation', ' Adventure', ' Drama']",7.2,75,19932,636830.0,72,108
The Remaining,2014,PG-13,"['Drama', ' Horror', ' Mystery']",4.3,38,6599,1169603.0,43,88
Citizen Toxie: The Toxic Avenger IV,2000,R,"['Action', ' Comedy', ' Fantasy']",6.1,41,5096,,61,109
Aftermath,2014,,"['Horror', ' Sci-Fi', ' Thriller']",4.7,40,1709,350000.0,47,92
Ballistic: Ecks vs. Sever,2002,R,"['Action', ' Crime', ' Mystery']",3.7,19,19022,14294842.0,37,91
Évolution,2015,,"['Drama', ' Horror', ' Mystery']",5.9,77,6098,,59,81
The Manitou,1978,PG,"['Horror', ' Sci-Fi']",5.4,47,2551,,54,104
Marooned,1969,,"['Adventure', ' Drama', ' Sci-Fi']",5.9,62,4536,8938000.0,59,134
Godzilla 1985,1985,,"['Action', ' Horror', ' Sci-Fi']",6.3,31,5889,4116395.0,63,87
Jeruzalem,2015,R,"['Horror', ' Sci-Fi', ' Thriller']",4.8,45,8206,,48,94
Robot Overlords,2014,PG-13,"['Action', ' Adventure', ' Sci-Fi']",4.6,47,6615,,46,90
Branded,2012,R,"['Drama', ' Fantasy', ' Sci-Fi']",4.7,20,8765,353468.0,47,106
Mighty Joe Young,1949,,"['Adventure', ' Drama', ' Fantasy']",7.0,61,4551,,70,94
The Scribbler,2014,R,"['Mystery', ' Sci-Fi', ' Thriller']",5.4,32,4660,,54,88
Digimon: The Movie,2000,PG,"['Animation', ' Action', ' Adventure']",6.1,20,6736,9631153.0,61,82
Sakasama no Patema,2013,,"['Animation', ' Adventure', ' Drama']",7.4,66,7438,,74,98
Nightmares,1983,,"['Horror', ' Sci-Fi']",5.8,39,2861,6670680.0,58,99
Space Chimps,2008,,"['Animation', ' Adventure', ' Comedy']",4.5,36,10668,30105968.0,45,81
What Planet Are You From?,2000,R,"['Comedy', ' Sci-Fi']",5.6,41,9001,6291602.0,56,105
The Brother from Another Planet,1984,R,"['Comedy', ' Sci-Fi']",6.7,70,5398,3700000.0,67,108
Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,R,"['Animation', ' Action', ' Adventure']",6.7,54,13231,5518918.0,67,86
The Mating Habits of the Earthbound Human,1999,R,"['Comedy', ' Sci-Fi']",6.4,26,5975,,64,88
Eva,2011,PG-13,"['Drama', ' Fantasy', ' Sci-Fi']",6.7,57,9446,10395.0,67,94
The Diabolical,2015,,"['Horror', ' Sci-Fi']",4.7,25,5200,,47,86
Gojira ni-sen mireniamu,1999,PG,"['Action', ' Adventure', ' Drama']",6.1,41,7374,10037390.0,61,99
Abominable,2006,R,"['Horror', ' Sci-Fi', ' Thriller']",5.1,31,4081,,51,94
Luis and His Friends from Outer Space,2018,PG,"['Animation', ' Adventure', ' Comedy']",6.0,46,1997,154170.0,60,86
Big Ass Spider!,2013,PG-13,"['Action', ' Adventure', ' Comedy']",5.3,53,6744,,53,80
Renaissance,2006,R,"['Animation', ' Action', ' Sci-Fi']",6.7,57,15533,63260.0,67,105
Approaching the Unknown,2016,R,"['Drama', ' Sci-Fi', ' Thriller']",4.8,53,8146,,48,90
Undead,2003,R,"['Action', ' Comedy', ' Fantasy']",5.4,34,12495,41196.0,54,104
Stranded,2013,,"['Horror', ' Sci-Fi']",3.5,27,3871,,35,84
Cities of Last Things,2018,,"['Crime', ' Drama', ' Sci-Fi']",6.2,66,1160,,62,106
Godzilla: King of the Monsters!,1956,,"['Action', ' Horror', ' Sci-Fi']",6.5,60,6899,,65,80
Realive,2016,,"['Drama', ' Sci-Fi']",5.9,59,4805,,59,112
Alien Abduction,2014,,"['Horror', ' Sci-Fi', ' Thriller']",4.9,46,7882,,49,85
It's All About Love,2003,R,"['Drama', ' Romance', ' Sci-Fi']",5.4,32,7891,6140.0,54,106
Lawnmower Man 2: Beyond Cyberspace,1996,PG-13,"['Action', ' Sci-Fi', ' Thriller']",2.5,29,8860,2409225.0,25,93
Radio Free Albemuth,2010,R,"['Drama', ' Sci-Fi']",5.6,35,1562,5553.0,56,111
Andròn: The Black Labyrinth,2015,R,"['Action', ' Sci-Fi']",2.7,16,2773,,27,100
Memory: The Origins of Alien,2019,,"['Documentary', ' Horror', ' Sci-Fi']",6.7,70,1961,,67,95
Metropia,2009,,"['Animation', ' Drama', ' Mystery']",6.3,47,7370,,63,86
Beneath,2013,,"['Horror', ' Sci-Fi', ' Thriller']",3.7,40,2942,,37,90
Gap tung kei hap,2014,R,"['Action', ' Comedy', ' History']",4.8,32,3289,7679.0,48,104
"Psiconautas, los niños olvidados",2015,,"['Animation', ' Drama', ' Horror']",7.3,76,1985,38786.0,73,76
Tank 432,2015,,"['Action', ' Horror', ' Mystery']",3.2,43,1807,,32,88
Krrish,2006,,"['Action', ' Sci-Fi']",6.4,68,17869,,64,185
Suchîmubôi,2004,PG-13,"['Animation', ' Action', ' Adventure']",6.9,66,16524,410388.0,69,126
The Returned,2013,,"['Crime', ' Drama', ' Horror']",5.9,47,7995,,59,98
